"id","age_group","card_type","PIN_Change_Due","id.y","age_group_num"
1314,"31-45","Credit",1,2359,2
1314,"31-45","Debit",1,1140,2
1314,"31-45","Debit",1,3162,2
1560,"60+","Credit",1,5455,4
1560,"60+","Debit",1,2767,4
1560,"60+","Credit",1,2528,4
1560,"60+","Credit",0,1507,4
1560,"60+","Credit",1,5769,4
1560,"60+","Credit",1,2501,4
613,"31-45","Debit",1,2635,2
613,"31-45","Debit",0,775,2
613,"31-45","Credit",1,3799,2
613,"31-45","Debit",1,1191,2
346,"60+","Debit",1,2176,4
346,"60+","Debit",1,2440,4
346,"60+","Credit",1,192,4
346,"60+","Debit (Prepaid)",1,3379,4
346,"60+","Credit",1,5927,4
346,"60+","Credit",1,4115,4
346,"60+","Debit",0,2778,4
812,"31-45","Credit",1,5256,2
13,"46-60","Credit",1,4862,3
13,"46-60","Credit",1,2109,3
13,"46-60","Debit",1,2941,3
13,"46-60","Debit (Prepaid)",1,4270,3
602,"46-60","Debit",1,4165,3
602,"46-60","Debit",1,6084,3
602,"46-60","Debit",1,5979,3
602,"46-60","Credit",1,3982,3
657,"60+","Debit",1,346,4
657,"60+","Debit",1,2420,4
657,"60+","Debit",1,4013,4
657,"60+","Debit",1,4662,4
909,"31-45","Debit (Prepaid)",1,155,2
909,"31-45","Debit",1,3719,2
909,"31-45","Debit",1,4663,2
909,"31-45","Debit",1,5232,2
909,"31-45","Debit",1,2583,2
183,"18-30","Credit",0,1508,1
183,"18-30","Debit",0,1797,1
183,"18-30","Credit",0,1798,1
1792,"18-30","Debit",0,478,1
1792,"18-30","Credit",0,1440,1
1599,"18-30","Credit",0,5744,1
1599,"18-30","Debit",0,776,1
1599,"18-30","Debit",0,777,1
1267,"60+","Debit",1,44,4
1267,"60+","Debit (Prepaid)",1,4299,4
1267,"60+","Debit",1,3926,4
1267,"60+","Debit",1,3802,4
411,"18-30","Debit",0,1509,1
411,"18-30","Debit (Prepaid)",1,4832,1
350,"60+","Debit",1,5021,4
350,"60+","Debit",1,3709,4
350,"60+","Credit",1,2865,4
350,"60+","Debit",1,3623,4
1323,"31-45","Debit",0,479,2
1323,"31-45","Credit",1,318,2
1323,"31-45","Debit",1,3993,2
1323,"31-45","Debit",1,2980,2
934,"31-45","Credit",0,1799,2
934,"31-45","Credit",0,1800,2
934,"31-45","Debit",0,480,2
421,"46-60","Debit",1,4389,3
421,"46-60","Debit",1,6101,3
421,"46-60","Debit",1,5560,3
421,"46-60","Debit",0,1510,3
421,"46-60","Credit",1,2177,3
421,"46-60","Debit",1,4153,3
421,"46-60","Debit",1,5075,3
223,"31-45","Debit (Prepaid)",0,4080,2
223,"31-45","Credit",1,2926,2
223,"31-45","Debit",1,2636,2
223,"31-45","Credit",1,5682,2
223,"31-45","Credit",1,268,2
223,"31-45","Credit",1,2167,2
1402,"31-45","Debit",0,481,2
1402,"31-45","Credit",1,296,2
1402,"31-45","Debit",1,2299,2
1650,"18-30","Debit",0,482,1
1650,"18-30","Credit",0,483,1
1650,"18-30","Credit",0,1801,1
354,"60+","Debit",1,3657,4
354,"60+","Debit",1,1168,4
354,"60+","Credit",1,2924,4
354,"60+","Debit",1,4518,4
354,"60+","Credit",1,4902,4
354,"60+","Debit",1,3168,4
314,"18-30","Credit",1,4907,1
1457,"18-30","Credit",0,1511,1
1457,"18-30","Debit",0,1512,1
1457,"18-30","Debit",0,484,1
1457,"18-30","Credit",0,1513,1
1613,"31-45","Credit",1,5519,2
1613,"31-45","Debit",1,4549,2
1613,"31-45","Debit (Prepaid)",1,4538,2
1613,"31-45","Debit",0,1802,2
945,"18-30","Credit",0,485,1
945,"18-30","Credit",0,1397,1
586,"31-45","Credit",1,3983,2
586,"31-45","Debit (Prepaid)",0,1514,2
586,"31-45","Debit",0,1515,2
586,"31-45","Debit",1,3124,2
119,"31-45","Debit",1,5928,2
119,"31-45","Credit",1,5980,2
119,"31-45","Debit",0,379,2
1312,"31-45","Debit",1,3014,2
1529,"46-60","Debit",1,1156,3
1529,"46-60","Debit",1,3927,3
1529,"46-60","Debit",1,4985,3
326,"18-30","Debit",0,1803,1
1596,"31-45","Debit",1,2326,2
1596,"31-45","Credit",1,21,2
1596,"31-45","Credit",1,995,2
1596,"31-45","Debit (Prepaid)",1,2637,2
714,"60+","Debit (Prepaid)",1,2958,4
714,"60+","Debit (Prepaid)",1,2616,4
887,"46-60","Debit",1,3720,3
887,"46-60","Credit",1,1024,3
887,"46-60","Credit",1,4875,3
887,"46-60","Credit",1,5997,3
1425,"60+","Debit (Prepaid)",1,4006,4
1425,"60+","Credit",1,1141,4
1425,"60+","Debit (Prepaid)",1,2600,4
1425,"60+","Credit",1,2851,4
1425,"60+","Credit",1,3835,4
1425,"60+","Debit (Prepaid)",1,1015,4
1425,"60+","Debit",1,5929,4
1425,"60+","Debit",1,5386,4
1645,"60+","Debit (Prepaid)",1,1047,4
1645,"60+","Debit",1,5878,4
1645,"60+","Debit",0,778,4
1863,"31-45","Debit",1,2213,2
1576,"60+","Debit (Prepaid)",1,5855,4
1576,"60+","Debit (Prepaid)",1,5821,4
1576,"60+","Debit",0,486,4
1576,"60+","Debit (Prepaid)",1,2480,4
1576,"60+","Debit",1,5169,4
1576,"60+","Debit",1,5248,4
1576,"60+","Debit",0,380,4
1576,"60+","Debit",1,2441,4
1268,"46-60","Credit",1,2658,3
1268,"46-60","Debit",1,4965,3
1268,"46-60","Debit",1,5520,3
1268,"46-60","Debit",0,1804,3
1565,"31-45","Credit",1,3820,2
1842,"31-45","Debit",1,3743,2
1842,"31-45","Credit",1,5426,2
664,"18-30","Debit",0,1516,1
664,"18-30","Credit",0,1805,1
485,"31-45","Credit",1,4154,2
485,"31-45","Debit",0,1517,2
244,"31-45","Credit",1,1082,2
244,"31-45","Credit",1,5953,2
145,"46-60","Credit",1,5521,3
145,"46-60","Credit",1,3575,3
145,"46-60","Debit",1,4058,3
866,"31-45","Debit",1,2110,2
866,"31-45","Debit",0,1806,2
866,"31-45","Credit",1,3337,2
1424,"60+","Credit",1,4710,4
1424,"60+","Debit (Prepaid)",1,4876,4
1424,"60+","Debit",0,487,4
1424,"60+","Credit",1,3046,4
427,"31-45","Debit",1,5625,2
427,"31-45","Debit (Prepaid)",1,269,2
427,"31-45","Debit",1,4819,2
684,"46-60","Debit",1,5210,3
684,"46-60","Credit",1,3088,3
684,"46-60","Debit",1,2768,3
684,"46-60","Debit",1,6022,3
684,"46-60","Debit (Prepaid)",0,4474,3
684,"46-60","Debit",1,4908,3
684,"46-60","Debit",1,334,3
1643,"18-30","Debit (Prepaid)",0,488,1
1300,"46-60","Debit",1,1337,3
1300,"46-60","Debit (Prepaid)",1,2601,3
1300,"46-60","Credit",1,156,3
1300,"46-60","Debit",1,5754,3
283,"18-30","Credit",0,1518,1
283,"18-30","Credit",0,779,1
355,"18-30","Debit",0,1519,1
355,"18-30","Credit",0,1387,1
1669,"31-45","Debit",1,3303,2
1669,"31-45","Credit",1,4359,2
1669,"31-45","Credit",1,2456,2
1669,"31-45","Credit",1,6097,2
937,"46-60","Debit",1,4664,3
845,"46-60","Debit",1,2055,3
845,"46-60","Debit",1,4599,3
845,"46-60","Credit",1,5943,3
845,"46-60","Debit",1,2855,3
845,"46-60","Debit",1,4491,3
1518,"60+","Credit",1,1204,4
1518,"60+","Credit",1,6083,4
1518,"60+","Credit",1,2584,4
1591,"46-60","Debit (Prepaid)",1,2056,3
1591,"46-60","Debit",0,489,3
1591,"46-60","Debit",1,2043,3
1591,"46-60","Credit",1,5919,3
1591,"46-60","Credit",1,2847,3
1591,"46-60","Debit",1,3967,3
1172,"46-60","Credit",0,1520,3
1629,"31-45","Debit",1,4290,2
675,"31-45","Credit",1,5249,2
675,"31-45","Credit",1,4454,2
675,"31-45","Debit",1,4020,2
675,"31-45","Debit",1,5261,2
675,"31-45","Credit",1,5250,2
577,"18-30","Debit",1,3116,1
577,"18-30","Credit",1,2627,1
854,"18-30","Debit",1,302,1
1261,"46-60","Debit",0,4121,3
1227,"60+","Debit (Prepaid)",1,3515,4
1227,"60+","Credit",1,122,4
1227,"60+","Credit",1,3545,4
1227,"60+","Debit",1,2310,4
840,"60+","Debit",1,5602,4
840,"60+","Debit",1,2083,4
840,"60+","Debit",1,37,4
840,"60+","Debit",1,2416,4
840,"60+","Credit",0,3633,4
840,"60+","Debit (Prepaid)",1,4992,4
733,"31-45","Debit",1,3091,2
733,"31-45","Credit",1,2529,2
733,"31-45","Credit",1,3707,2
733,"31-45","Debit",0,1048,2
454,"60+","Debit",1,2098,4
454,"60+","Debit",1,4767,4
454,"60+","Debit",0,5735,4
454,"60+","Debit",1,5456,4
454,"60+","Debit",1,5287,4
961,"60+","Debit",1,2201,4
961,"60+","Credit",1,4584,4
961,"60+","Debit",0,1389,4
961,"60+","Debit",1,2202,4
768,"46-60","Debit",1,4665,3
817,"18-30","Debit",0,490,1
817,"18-30","Debit",0,491,1
78,"31-45","Debit (Prepaid)",1,5910,2
1334,"31-45","Debit",1,1157,2
1334,"31-45","Credit",1,2866,2
1334,"31-45","Credit",1,3761,2
1334,"31-45","Credit",1,209,2
1610,"31-45","Debit",1,3968,2
1610,"31-45","Credit",1,5879,2
108,"46-60","Debit",1,2585,3
108,"46-60","Debit",1,1299,3
108,"46-60","Debit",0,4070,3
108,"46-60","Debit",0,780,3
1308,"31-45","Credit",1,4972,2
780,"60+","Debit (Prepaid)",1,6023,4
1340,"46-60","Debit",1,1375,3
1340,"46-60","Debit",1,3272,3
1340,"46-60","Credit",1,2954,3
1340,"46-60","Debit (Prepaid)",0,2178,3
1340,"46-60","Credit",1,6035,3
1888,"60+","Debit",1,1016,4
1888,"60+","Debit",1,1017,4
1888,"60+","Debit",1,1169,4
247,"46-60","Credit",1,2179,3
247,"46-60","Debit",1,1240,3
247,"46-60","Debit",1,4155,3
247,"46-60","Debit",1,5191,3
247,"46-60","Credit",1,2137,3
247,"46-60","Debit",1,2084,3
238,"18-30","Credit",0,781,1
915,"31-45","Debit",1,3762,2
1927,"18-30","Debit (Prepaid)",0,492,1
1927,"18-30","Debit",1,5647,1
1658,"18-30","Debit",0,493,1
1658,"18-30","Credit",0,782,1
1208,"31-45","Debit",1,1170,2
1208,"31-45","Debit",1,2203,2
1208,"31-45","Debit",1,2449,2
1255,"18-30","Debit",0,494,1
1255,"18-30","Debit",0,1521,1
85,"18-30","Debit",0,495,1
1382,"46-60","Credit",1,3923,3
1382,"46-60","Debit",1,2838,3
1382,"46-60","Credit",1,5262,3
1382,"46-60","Debit (Prepaid)",1,1110,3
1932,"18-30","Debit",0,1522,1
1217,"46-60","Debit",1,1210,3
1217,"46-60","Credit",1,5030,3
1217,"46-60","Debit",1,4086,3
514,"46-60","Credit",1,1123,3
514,"46-60","Debit",1,2155,3
514,"46-60","Debit",1,5759,3
514,"46-60","Debit",1,4322,3
232,"46-60","Debit",1,5959,3
232,"46-60","Debit (Prepaid)",1,2214,3
232,"46-60","Debit",1,3125,3
445,"31-45","Debit",1,4174,2
1206,"31-45","Debit",0,1807,2
1206,"31-45","Debit",1,244,2
1206,"31-45","Credit",1,194,2
1276,"60+","Debit",0,4469,4
1276,"60+","Credit",1,5076,4
1276,"60+","Debit",1,996,4
1276,"60+","Credit",1,5954,4
1276,"60+","Credit",1,2009,4
875,"31-45","Credit",1,193,2
875,"31-45","Credit",1,3495,2
875,"31-45","Debit",0,2380,2
875,"31-45","Debit",0,496,2
1546,"46-60","Debit",1,2684,3
1546,"46-60","Debit",1,245,3
1546,"46-60","Credit",1,5504,3
1546,"46-60","Debit (Prepaid)",1,6024,3
422,"18-30","Debit (Prepaid)",0,497,1
422,"18-30","Debit",0,1523,1
422,"18-30","Credit",0,498,1
422,"18-30","Credit",0,1441,1
519,"46-60","Debit",1,3380,3
519,"46-60","Debit (Prepaid)",1,4390,3
519,"46-60","Debit (Prepaid)",1,3555,3
519,"46-60","Debit",1,3173,3
1408,"31-45","Debit",1,2867,2
1408,"31-45","Debit",1,5522,2
1204,"31-45","Debit",1,3821,2
1204,"31-45","Debit",0,2788,2
1204,"31-45","Debit",1,210,2
276,"18-30","Debit",0,783,1
276,"18-30","Debit",0,1524,1
1133,"18-30","Credit",0,392,1
1133,"18-30","Debit",1,5211,1
1133,"18-30","Debit",1,2586,1
1133,"18-30","Debit (Prepaid)",1,195,1
1035,"18-30","Debit",0,784,1
1035,"18-30","Debit (Prepaid)",0,1808,1
710,"46-60","Debit (Prepaid)",1,4688,3
710,"46-60","Credit",1,3155,3
710,"46-60","Debit",1,4395,3
582,"46-60","Debit",1,5233,3
582,"46-60","Debit",1,2010,3
582,"46-60","Credit",0,3634,3
821,"60+","Debit",1,5880,4
821,"60+","Credit",1,6131,4
1352,"60+","Debit",1,59,4
1352,"60+","Debit",1,2403,4
1352,"60+","Debit",1,5355,4
831,"31-45","Credit",1,3286,2
831,"31-45","Debit",1,4156,2
936,"18-30","Debit",0,499,1
936,"18-30","Debit (Prepaid)",0,785,1
936,"18-30","Debit",0,1525,1
936,"18-30","Credit",0,425,1
936,"18-30","Credit",0,1809,1
578,"60+","Debit",1,3312,4
1997,"60+","Debit",1,4807,4
1997,"60+","Credit",1,5786,4
1997,"60+","Debit",1,3343,4
1997,"60+","Debit",0,2481,4
1997,"60+","Debit",1,5106,4
1997,"60+","Debit",1,5457,4
1997,"60+","Debit",1,5808,4
258,"46-60","Debit",0,1378,3
258,"46-60","Debit",1,3197,3
258,"46-60","Debit",0,500,3
851,"60+","Debit",0,2912,4
851,"60+","Debit (Prepaid)",1,4243,4
851,"60+","Credit",1,3613,4
851,"60+","Credit",1,1241,4
1951,"46-60","Credit",1,4148,3
1951,"46-60","Debit",1,4157,3
1951,"46-60","Debit",1,3360,3
1951,"46-60","Debit",1,1142,3
1951,"46-60","Credit",1,3188,3
1978,"18-30","Debit",0,501,1
1978,"18-30","Debit",0,1526,1
1897,"31-45","Debit",1,4948,2
1897,"31-45","Debit (Prepaid)",1,3690,2
972,"31-45","Credit",1,4337,2
972,"31-45","Credit",1,6052,2
972,"31-45","Debit",1,4166,2
972,"31-45","Credit",1,5689,2
1010,"31-45","Debit",0,2482,2
1243,"31-45","Credit",1,3047,2
1243,"31-45","Debit",1,3884,2
1243,"31-45","Debit",1,3928,2
1243,"31-45","Debit",0,1527,2
1243,"31-45","Debit (Prepaid)",1,3885,2
1976,"31-45","Debit",1,2327,2
1976,"31-45","Debit (Prepaid)",1,4847,2
1976,"31-45","Debit",1,4338,2
1976,"31-45","Debit",1,1171,2
1976,"31-45","Debit",0,502,2
91,"31-45","Credit",0,2784,2
1606,"46-60","Debit",1,2790,3
1201,"46-60","Debit",1,2735,3
1201,"46-60","Debit",1,16,3
1201,"46-60","Debit",1,4793,3
1201,"46-60","Debit",1,2744,3
1887,"18-30","Credit",0,503,1
1887,"18-30","Credit",0,504,1
195,"18-30","Debit",0,505,1
195,"18-30","Credit",0,1442,1
874,"18-30","Debit",0,1528,1
874,"18-30","Credit",0,786,1
874,"18-30","Credit",0,506,1
1317,"31-45","Debit",1,5790,2
1317,"31-45","Credit",1,3576,2
1317,"31-45","Debit",1,4909,2
1317,"31-45","Credit",0,1529,2
1311,"18-30","Credit",1,1280,1
785,"18-30","Debit (Prepaid)",0,1530,1
785,"18-30","Credit",0,507,1
662,"31-45","Debit",1,2638,2
662,"31-45","Debit (Prepaid)",1,3092,2
847,"60+","Debit (Prepaid)",1,5107,4
847,"60+","Credit",1,3416,4
847,"60+","Credit",1,5581,4
847,"60+","Debit (Prepaid)",1,987,4
847,"60+","Debit",1,5998,4
847,"60+","Credit",1,4531,4
685,"18-30","Debit",0,1531,1
685,"18-30","Credit",0,1398,1
685,"18-30","Debit",0,1532,1
685,"18-30","Credit",0,1533,1
685,"18-30","Debit",0,1534,1
685,"18-30","Debit",0,508,1
617,"18-30","Debit",1,2354,1
23,"18-30","Debit (Prepaid)",0,1810,1
339,"18-30","Credit",0,787,1
339,"18-30","Debit",0,1811,1
280,"31-45","Credit",1,1062,2
280,"31-45","Debit",1,5856,2
280,"31-45","Credit",1,2959,2
280,"31-45","Credit",1,123,2
280,"31-45","Debit",0,2826,2
1473,"46-60","Debit",1,4404,3
1473,"46-60","Debit",1,3839,3
1473,"46-60","Debit",0,1535,3
65,"46-60","Debit",1,5108,3
65,"46-60","Debit",1,4585,3
1353,"46-60","Debit",0,788,3
1353,"46-60","Debit",1,3156,3
1353,"46-60","Debit (Prepaid)",0,1536,3
1353,"46-60","Debit",1,4200,3
1353,"46-60","Debit",0,1812,3
1353,"46-60","Credit",1,3725,3
1353,"46-60","Debit",1,966,3
736,"18-30","Credit",0,1537,1
736,"18-30","Debit (Prepaid)",0,509,1
736,"18-30","Debit (Prepaid)",0,510,1
1670,"60+","Debit",0,4482,4
1670,"60+","Credit",1,3304,4
1670,"60+","Debit",1,5809,4
1670,"60+","Debit",1,5603,4
1776,"46-60","Debit",0,511,3
1776,"46-60","Credit",1,4938,3
1776,"46-60","Credit",1,3596,3
1474,"18-30","Debit",0,1813,1
951,"46-60","Debit (Prepaid)",1,2032,3
951,"46-60","Credit",1,2942,3
951,"46-60","Credit",1,2628,3
951,"46-60","Debit",1,3330,3
1818,"60+","Debit",1,3418,4
1818,"60+","Debit",1,2259,4
1818,"60+","Debit",1,4711,4
1450,"18-30","Debit",0,1814,1
1524,"18-30","Debit",0,512,1
1789,"31-45","Debit",0,367,2
1789,"31-45","Debit",1,5130,2
767,"31-45","Debit",1,5911,2
767,"31-45","Debit (Prepaid)",0,513,2
767,"31-45","Debit",1,2111,2
678,"60+","Debit",0,514,4
678,"60+","Debit",1,3577,4
678,"60+","Credit",1,3040,4
678,"60+","Credit",1,1300,4
471,"46-60","Debit",1,960,3
471,"46-60","Credit",1,4415,3
471,"46-60","Debit",1,5402,3
757,"60+","Debit",1,3048,4
757,"60+","Debit",1,4175,4
757,"60+","Debit",1,5458,4
757,"60+","Debit",1,3947,4
1724,"18-30","Debit",0,515,1
1724,"18-30","Debit",0,5337,1
1724,"18-30","Credit",0,1399,1
1603,"31-45","Debit",1,1313,2
1603,"31-45","Credit",1,2138,2
1603,"31-45","Credit",0,2381,2
1603,"31-45","Debit (Prepaid)",1,5981,2
224,"18-30","Debit",0,1815,1
808,"31-45","Debit",0,1538,2
808,"31-45","Debit",1,3969,2
808,"31-45","Debit",1,3516,2
1326,"46-60","Debit",1,5427,3
1326,"46-60","Debit",1,5561,3
158,"31-45","Debit",1,5212,2
158,"31-45","Debit",0,516,2
1928,"46-60","Credit",1,5722,3
1928,"46-60","Credit",1,2434,3
1928,"46-60","Debit (Prepaid)",1,2442,3
1928,"46-60","Debit",1,4493,3
1575,"46-60","Debit",1,2112,3
1575,"46-60","Debit (Prepaid)",0,3635,3
1575,"46-60","Debit",1,224,3
1575,"46-60","Debit",1,5582,3
1608,"18-30","Debit",0,1539,1
1455,"31-45","Credit",1,5843,2
1455,"31-45","Credit",0,1386,2
1455,"31-45","Credit",0,789,2
1455,"31-45","Debit",1,2960,2
1916,"60+","Debit",1,997,4
1916,"60+","Debit",1,4863,4
1916,"60+","Debit",1,5077,4
1916,"60+","Credit",1,2395,4
1916,"60+","Debit (Prepaid)",1,3305,4
1916,"60+","Debit",1,2856,4
1916,"60+","Credit",1,3258,4
1617,"18-30","Debit",1,157,1
143,"18-30","Debit (Prepaid)",0,517,1
143,"18-30","Debit",0,1540,1
143,"18-30","Debit",0,1541,1
1176,"31-45","Debit",1,5003,2
1176,"31-45","Credit",1,2712,2
1176,"31-45","Credit",1,2629,2
1194,"46-60","Debit",1,5270,3
1194,"46-60","Debit",0,3644,3
1194,"46-60","Debit",1,5999,3
1194,"46-60","Credit",1,4614,3
423,"18-30","Credit",0,393,1
423,"18-30","Debit",0,1542,1
580,"31-45","Debit",1,2724,2
580,"31-45","Debit",1,5109,2
580,"31-45","Credit",1,2961,2
4,"46-60","Debit",1,303,3
4,"46-60","Debit",1,5391,3
4,"46-60","Debit",1,1083,3
4,"46-60","Credit",0,3413,3
4,"46-60","Debit",1,4201,3
530,"60+","Debit",1,3344,4
530,"60+","Debit",1,5110,4
530,"60+","Debit",1,4848,4
530,"60+","Debit",0,4926,4
530,"60+","Debit",1,3145,4
530,"60+","Debit",1,4021,4
1826,"31-45","Debit (Prepaid)",1,5779,2
595,"60+","Debit",1,4666,4
595,"60+","Debit",1,3049,4
595,"60+","Debit",1,4667,4
595,"60+","Debit",1,2128,4
1022,"46-60","Credit",1,4423,3
1022,"46-60","Credit",1,2504,3
1022,"46-60","Debit",1,5148,3
1108,"18-30","Credit",0,518,1
1108,"18-30","Debit",0,790,1
246,"46-60","Credit",1,2525,3
246,"46-60","Debit",1,1158,3
246,"46-60","Credit",1,3400,3
246,"46-60","Debit",1,6075,3
270,"18-30","Debit (Prepaid)",0,519,1
270,"18-30","Debit",0,1543,1
270,"18-30","Debit",0,1816,1
270,"18-30","Debit",0,520,1
1945,"46-60","Credit",1,5626,3
1945,"46-60","Debit",0,3381,3
1945,"46-60","Credit",1,4018,3
1945,"46-60","Debit",1,3614,3
1540,"46-60","Debit",1,3763,3
1540,"46-60","Credit",1,3496,3
1540,"46-60","Debit (Prepaid)",1,5562,3
1149,"18-30","Credit",0,394,1
1438,"18-30","Debit",0,521,1
409,"46-60","Debit",1,3077,3
409,"46-60","Debit",1,4007,3
409,"46-60","Debit",1,5690,3
694,"18-30","Debit (Prepaid)",0,1817,1
694,"18-30","Debit",1,5583,1
382,"46-60","Debit",0,2371,3
382,"46-60","Debit",1,5415,3
382,"46-60","Credit",1,2103,3
629,"60+","Debit",1,5324,4
629,"60+","Debit (Prepaid)",1,5523,4
629,"60+","Debit",1,2560,4
629,"60+","Debit",1,4712,4
629,"60+","Credit",1,124,4
1211,"60+","Debit",1,5392,4
1211,"60+","Credit",1,2400,4
1211,"60+","Debit",1,3721,4
1211,"60+","Debit",1,5563,4
823,"31-45","Debit",1,5524,2
823,"31-45","Credit",1,2868,2
1304,"18-30","Credit",0,1400,1
1304,"18-30","Credit",0,426,1
1304,"18-30","Credit",0,791,1
89,"31-45","Debit",1,2639,2
89,"31-45","Debit",1,5584,2
89,"31-45","Debit",1,2998,2
89,"31-45","Debit",1,2640,2
1751,"18-30","Credit",0,1544,1
1751,"18-30","Debit",0,792,1
888,"46-60","Debit",1,5377,3
81,"60+","Credit",1,4668,4
81,"60+","Debit (Prepaid)",1,2897,4
81,"60+","Credit",1,96,4
81,"60+","Credit",1,4525,4
81,"60+","Debit",1,2962,4
1021,"18-30","Debit",0,793,1
1021,"18-30","Debit (Prepaid)",0,522,1
826,"60+","Credit",1,3112,4
826,"60+","Debit",1,311,4
826,"60+","Credit",1,69,4
87,"46-60","Debit (Prepaid)",1,4966,3
87,"46-60","Debit",1,3607,3
87,"46-60","Credit",1,109,3
1833,"18-30","Debit",1,6118,1
1833,"18-30","Debit (Prepaid)",0,1545,1
1833,"18-30","Debit",1,2345,1
1833,"18-30","Credit",0,1818,1
1833,"18-30","Debit",0,794,1
829,"18-30","Credit",0,395,1
829,"18-30","Debit",0,523,1
829,"18-30","Credit",0,3636,1
1879,"46-60","Debit",1,3840,3
1879,"46-60","Credit",1,5399,3
236,"31-45","Debit",1,4560,2
1619,"31-45","Credit",0,1546,2
1619,"31-45","Credit",0,1443,2
1619,"31-45","Credit",1,5111,2
1619,"31-45","Debit",1,3015,2
1146,"18-30","Debit",0,1547,1
1146,"18-30","Debit",0,1548,1
1146,"18-30","Debit",0,1549,1
803,"60+","Debit (Prepaid)",1,1172,4
803,"60+","Credit",1,3222,4
803,"60+","Debit",1,4882,4
193,"18-30","Debit (Prepaid)",0,524,1
1686,"46-60","Debit",1,297,3
1686,"46-60","Credit",1,2617,3
1686,"46-60","Credit",1,2999,3
1959,"46-60","Credit",1,89,3
1342,"18-30","Debit (Prepaid)",1,1281,1
1371,"60+","Credit",1,2070,4
1371,"60+","Credit",1,2328,4
1371,"60+","Debit",1,3117,4
1371,"60+","Debit (Prepaid)",1,4059,4
1371,"60+","Debit",1,4446,4
1371,"60+","Debit",1,3929,4
1067,"60+","Credit",1,4387,4
1067,"60+","Credit",1,1063,4
1067,"60+","Debit",1,3382,4
1067,"60+","Credit",1,3016,4
1067,"60+","Debit",0,1819,4
1019,"60+","Debit",1,2602,4
1019,"60+","Credit",1,5170,4
1019,"60+","Credit",1,5112,4
1019,"60+","Debit",1,4794,4
1568,"46-60","Credit",1,6025,3
1568,"46-60","Debit",1,977,3
1568,"46-60","Debit",1,3000,3
1765,"31-45","Debit",1,2913,2
1765,"31-45","Credit",1,4808,2
1765,"31-45","Debit",1,4376,2
1875,"46-60","Debit",1,5731,3
1875,"46-60","Debit",1,4100,3
1875,"46-60","Debit",1,4167,3
1875,"46-60","Credit",1,5955,3
1111,"18-30","Credit",0,1550,1
1111,"18-30","Debit",0,1551,1
1111,"18-30","Credit",0,396,1
1160,"18-30","Debit",0,525,1
1160,"18-30","Debit",0,1820,1
1574,"18-30","Debit",0,1552,1
189,"31-45","Credit",1,1041,2
189,"31-45","Debit",1,1370,2
189,"31-45","Debit (Prepaid)",1,4887,2
189,"31-45","Debit",1,4055,2
466,"46-60","Credit",1,2367,3
466,"46-60","Credit",1,5467,3
466,"46-60","Debit",1,2247,3
659,"46-60","Debit (Prepaid)",1,5263,3
659,"46-60","Debit",1,5304,3
659,"46-60","Debit",0,1821,3
659,"46-60","Debit",1,4864,3
659,"46-60","Debit",1,5658,3
659,"46-60","Credit",1,5486,3
659,"46-60","Debit (Prepaid)",1,128,3
942,"31-45","Debit",1,4973,2
942,"31-45","Debit",1,3174,2
942,"31-45","Credit",1,2670,2
942,"31-45","Credit",1,2772,2
1234,"31-45","Debit (Prepaid)",1,22,2
841,"18-30","Debit",0,1822,1
841,"18-30","Credit",0,795,1
1388,"18-30","Credit",0,796,1
1388,"18-30","Debit",0,797,1
1056,"18-30","Debit",0,1553,1
1056,"18-30","Debit",0,798,1
1056,"18-30","Debit",1,3586,1
345,"31-45","Credit",1,3441,2
308,"31-45","Credit",1,1084,2
308,"31-45","Debit (Prepaid)",0,3628,2
1922,"60+","Debit (Prepaid)",1,2421,4
1156,"46-60","Debit",1,3280,3
1156,"46-60","Credit",1,12,3
1156,"46-60","Credit",1,3143,3
1156,"46-60","Debit",1,4128,3
1156,"46-60","Credit",1,175,3
561,"46-60","Debit",1,3764,3
561,"46-60","Debit",1,6053,3
561,"46-60","Debit (Prepaid)",1,2716,3
561,"46-60","Debit",1,6119,3
561,"46-60","Credit",1,4575,3
507,"18-30","Debit (Prepaid)",0,526,1
1522,"60+","Credit",1,5316,4
1522,"60+","Credit",1,5213,4
1522,"60+","Credit",0,368,4
695,"46-60","Debit",1,5545,3
285,"60+","Debit (Prepaid)",1,3442,4
285,"60+","Credit",1,4196,4
285,"60+","Debit",1,2156,4
285,"60+","Credit",1,2927,4
285,"60+","Credit",1,5747,4
113,"60+","Credit",1,5041,4
113,"60+","Credit",1,3608,4
113,"60+","Debit",1,3705,4
113,"60+","Debit",1,4586,4
113,"60+","Debit",1,4526,4
1039,"60+","Debit",1,4937,4
1039,"60+","Debit",1,5791,4
1039,"60+","Credit",1,304,4
1039,"60+","Debit",1,5004,4
176,"31-45","Debit",1,2943,2
176,"31-45","Debit",1,2603,2
176,"31-45","Debit",1,972,2
176,"31-45","Debit (Prepaid)",1,6026,2
1104,"60+","Debit",1,2049,4
1104,"60+","Debit",1,4507,4
1104,"60+","Credit",1,4768,4
1104,"60+","Credit",1,4849,4
1104,"60+","Debit",1,3994,4
1104,"60+","Debit",1,5766,4
946,"46-60","Credit",1,5297,3
946,"46-60","Credit",1,5403,3
946,"46-60","Debit",1,97,3
946,"46-60","Debit",1,4487,3
1465,"18-30","Credit",0,527,1
